motion_a,motion_b,dtw_deg,aligned_deg,same_genre
gMH_sBM_cAll_d24_mMH3_ch04,gMH_sFM_cAll_d22_mMH3_ch04,29.2585,32.4915,True
gJB_sBM_cAll_d09_mJB4_ch02,gKR_sBM_cAll_d29_mKR5_ch01,29.2586,33.5201,False
gJS_sBM_cAll_d01_mJS2_ch02,gLH_sBM_cAll_d16_mLH2_ch01,29.2596,32.477,False
gBR_sBM_cAll_d05_mBR0_ch02,gJB_sBM_cAll_d09_mJB5_ch01,29.2597,33.8768,False
gHO_sBM_cAll_d21_mHO4_ch02,gPO_sBM_cAll_d12_mPO3_ch01,29.2597,34.3541,False
gBR_sBM_cAll_d05_mBR0_ch06,gHO_sBM_cAll_d20_mHO5_ch09,29.2605,29.644,False
gLH_sBM_cAll_d18_mLH5_ch01,gPO_sBM_cAll_d10_mPO1_ch03,29.2605,32.7978,False
gHO_sBM_cAll_d21_mHO5_ch08,gPO_sBM_cAll_d10_mPO3_ch02,29.261,32.0981,False
gMH_sBM_cAll_d24_mMH3_ch07,gWA_sBM_cAll_d26_mWA0_ch05,29.2617,33.9307,False
gMH_sBM_cAll_d24_mMH4_ch02,gWA_sBM_cAll_d25_mWA0_ch10,29.2626,37.3115,False
gLH_sBM_cAll_d17_mLH5_ch01,gMH_sBM_cAll_d22_mMH3_ch07,29.2627,33.7374,False
gBR_sBM_cAll_d04_mBR0_ch04,gKR_sBM_cAll_d28_mKR2_ch08,29.2629,35.001,False
gHO_sBM_cAll_d21_mHO3_ch02,gJB_sBM_cAll_d08_mJB1_ch02,29.263,31.2682,False
gWA_sBM_cAll_d25_mWA0_ch07,gWA_sBM_cAll_d26_mWA0_ch04,29.2631,35.4683,True
gJB_sBM_cAll_d09_mJB5_ch01,gMH_sBM_cAll_d24_mMH4_ch02,29.2631,34.8983,False
gHO_sBM_cAll_d21_mHO5_ch05,gPO_sBM_cAll_d11_mPO0_ch01,29.2633,32.6845,False
gLH_sBM_cAll_d17_mLH5_ch01,gMH_sBM_cAll_d24_mMH3_ch05,29.264,34.6057,False
gJS_sBM_cAll_d03_mJS5_ch01,gLH_sBM_cAll_d17_mLH4_ch03,29.2641,35.442,False
gLO_sBM_cAll_d14_mLO4_ch01,gPO_sBM_cAll_d12_mPO4_ch01,29.2642,31.8897,False
gJS_sBM_cAll_d02_mJS4_ch01,gPO_sBM_cAll_d12_mPO3_ch01,29.2647,33.8895,False
gJB_sBM_cAll_d08_mJB5_ch01,gKR_sBM_cAll_d30_mKR4_ch02,29.2648,32.421,False
gLH_sBM_cAll_d18_mLH4_ch01,gPO_sFM_cAll_d12_mPO1_ch16,29.2654,40.0278,False
gKR_sBM_cAll_d28_mKR2_ch05,gMH_sBM_cAll_d23_mMH0_ch01,29.2654,30.9673,False
gLO_sBM_cAll_d13_mLO2_ch05,gMH_sBM_cAll_d24_mMH3_ch08,29.2656,32.8048,False
gBR_sBM_cAll_d05_mBR0_ch01,gMH_sBM_cAll_d22_mMH1_ch02,29.2656,34.7639,False
gJS_sBM_cAll_d03_mJS3_ch08,gMH_sBM_cAll_d24_mMH3_ch04,29.2658,31.4976,False
gKR_sFM_cAll_d29_mKR2_ch10,gLH_sBM_cAll_d16_mLH1_ch02,29.2659,36.1618,False
gBR_sBM_cAll_d04_mBR2_ch02,gJB_sBM_cAll_d09_mJB3_ch01,29.266,31.9585,False
gKR_sBM_cAll_d28_mKR2_ch02,gLO_sBM_cAll_d15_mLO4_ch02,29.2672,31.0968,False
gJS_sBM_cAll_d03_mJS3_ch06,gLO_sBM_cAll_d15_mLO2_ch07,29.2677,33.8523,False
gKR_sBM_cAll_d30_mKR4_ch01,gMH_sBM_cAll_d23_mMH4_ch02,29.2678,32.2418,False
gJB_sBM_cAll_d07_mJB2_ch01,gLO_sBM_cAll_d15_mLO2_ch05,29.2683,33.192,False
gLO_sBM_cAll_d14_mLO4_ch02,gMH_sFM_cAll_d24_mMH3_ch18,29.2685,33.3808,False
gBR_sBM_cAll_d04_mBR0_ch05,gMH_sBM_cAll_d22_mMH3_ch08,29.2688,36.4174,False
gLO_sBM_cAll_d14_mLO0_ch02,gMH_sBM_cAll_d24_mMH3_ch05,29.2692,35.3768,False
gBR_sBM_cAll_d05_mBR0_ch06,gHO_sBM_cAll_d20_mHO5_ch02,29.2696,32.0459,False
gJS_sBM_cAll_d01_mJS3_ch06,gLH_sBM_cAll_d18_mLH4_ch08,29.2701,34.1385,False
gHO_sFM_cAll_d19_mHO5_ch06,gJB_sBM_cAll_d07_mJB0_ch02,29.2702,33.7488,False
gJS_sBM_cAll_d03_mJS3_ch06,gMH_sBM_cAll_d24_mMH3_ch03,29.2704,35.5148,False
gKR_sBM_cAll_d29_mKR0_ch01,gLO_sBM_cAll_d13_mLO2_ch04,29.2708,32.8962,False
gJB_sBM_cAll_d08_mJB5_ch04,gPO_sBM_cAll_d10_mPO1_ch07,29.2712,33.8639,False
gBR_sBM_cAll_d04_mBR1_ch01,gKR_sBM_cAll_d30_mKR4_ch02,29.2713,33.4715,False
gJS_sBM_cAll_d02_mJS0_ch01,gPO_sBM_cAll_d10_mPO0_ch02,29.2717,32.5512,False
gJS_sBM_cAll_d03_mJS5_ch01,gPO_sBM_cAll_d12_mPO5_ch02,29.272,35.8101,False
gKR_sFM_cAll_d28_mKR2_ch03,gPO_sBM_cAll_d12_mPO5_ch02,29.2723,38.3046,False
gMH_sBM_cAll_d22_mMH3_ch08,gPO_sBM_cAll_d10_mPO1_ch01,29.2724,31.9058,False
gJS_sBM_cAll_d02_mJS0_ch02,gLO_sBM_cAll_d13_mLO2_ch07,29.2726,29.4251,False
gBR_sBM_cAll_d04_mBR1_ch02,gKR_sBM_cAll_d30_mKR2_ch04,29.2726,31.8031,False
gBR_sBM_cAll_d04_mBR0_ch05,gLO_sBM_cAll_d15_mLO2_ch08,29.2728,36.2924,False
gKR_sBM_cAll_d29_mKR4_ch02,gMH_sBM_cAll_d24_mMH3_ch05,29.273,33.012,False
gJB_sBM_cAll_d07_mJB1_ch02,gPO_sFM_cAll_d12_mPO1_ch16,29.273,38.0518,False
gKR_sBM_cAll_d28_mKR2_ch05,gPO_sBM_cAll_d11_mPO5_ch01,29.2731,31.8946,False
gBR_sBM_cAll_d06_mBR2_ch01,gKR_sBM_cAll_d29_mKR4_ch01,29.2731,39.2273,False
gKR_sBM_cAll_d28_mKR2_ch05,gLO_sBM_cAll_d13_mLO2_ch10,29.2732,38.7086,False
gHO_sBM_cAll_d21_mHO5_ch02,gJB_sBM_cAll_d07_mJB0_ch02,29.2733,32.1173,False
gJB_sBM_cAll_d08_mJB5_ch02,gMH_sBM_cAll_d24_mMH2_ch02,29.2735,33.5435,False
gLO_sBM_cAll_d13_mLO2_ch03,gLO_sBM_cAll_d13_mLO3_ch02,29.2737,32.1812,True
gJB_sBM_cAll_d09_mJB2_ch01,gLO_sBM_cAll_d13_mLO2_ch09,29.2739,31.6575,False
gLH_sBM_cAll_d17_mLH4_ch09,gLH_sBM_cAll_d17_mLH5_ch01,29.2741,31.9488,True
gKR_sBM_cAll_d29_mKR4_ch02,gLH_sBM_cAll_d18_mLH3_ch01,29.2747,31.8575,False
gJS_sBM_cAll_d03_mJS3_ch05,gPO_sBM_cAll_d12_mPO5_ch02,29.2747,30.474,False
gHO_sBM_cAll_d20_mHO4_ch02,gJB_sBM_cAll_d09_mJB5_ch02,29.2753,31.7753,False
gBR_sBM_cAll_d04_mBR0_ch04,gHO_sBM_cAll_d20_mHO5_ch07,29.2754,32.9716,False
gBR_sBM_cAll_d04_mBR0_ch05,gHO_sBM_cAll_d20_mHO5_ch02,29.2757,33.6134,False
gKR_sFM_cAll_d28_mKR2_ch03,gLH_sBM_cAll_d16_mLH0_ch01,29.2758,35.1511,False
gLH_sBM_cAll_d16_mLH3_ch02,gLH_sBM_cAll_d18_mLH4_ch07,29.2762,37.2358,True
gJS_sBM_cAll_d01_mJS2_ch01,gKR_sBM_cAll_d30_mKR2_ch10,29.2763,33.0231,False
gLH_sBM_cAll_d16_mLH1_ch02,gMH_sBM_cAll_d22_mMH2_ch02,29.2764,33.9471,False
gJB_sBM_cAll_d09_mJB3_ch02,gLH_sBM_cAll_d16_mLH1_ch01,29.2766,33.9235,False
gJB_sBM_cAll_d09_mJB3_ch01,gMH_sBM_cAll_d24_mMH3_ch04,29.2768,30.8806,False
gLH_sFM_cAll_d16_mLH4_ch05,gLO_sBM_cAll_d13_mLO2_ch07,29.2768,34.4486,False
gLH_sBM_cAll_d18_mLH3_ch02,gLH_sFM_cAll_d18_mLH4_ch19,29.2769,35.1345,True
gBR_sBM_cAll_d05_mBR0_ch01,gPO_sBM_cAll_d12_mPO4_ch01,29.2769,29.8248,False
gBR_sBM_cAll_d04_mBR0_ch03,gMH_sBM_cAll_d23_mMH4_ch02,29.2771,31.7351,False
gLO_sBM_cAll_d13_mLO2_ch05,gPO_sBM_cAll_d11_mPO1_ch07,29.2771,33.3651,False
gJB_sBM_cAll_d09_mJB3_ch02,gPO_sBM_cAll_d11_mPO1_ch04,29.2777,32.9431,False
gLO_sFM_cAll_d15_mLO2_ch17,gMH_sBM_cAll_d24_mMH2_ch01,29.2778,34.1206,False
gMH_sBM_cAll_d23_mMH0_ch01,gPO_sBM_cAll_d10_mPO3_ch02,29.2782,34.5451,False
gHO_sBM_cAll_d20_mHO4_ch01,gJS_sBM_cAll_d01_mJS3_ch09,29.2783,32.0907,False
gMH_sBM_cAll_d23_mMH4_ch01,gMH_sBM_cAll_d24_mMH5_ch02,29.2783,33.5706,True
gLO_sBM_cAll_d14_mLO1_ch02,gMH_sBM_cAll_d22_mMH1_ch02,29.2785,33.8337,False
gJB_sBM_cAll_d09_mJB2_ch01,gJB_sBM_cAll_d09_mJB5_ch07,29.279,37.7083,True
gJB_sBM_cAll_d07_mJB1_ch02,gPO_sBM_cAll_d10_mPO1_ch02,29.2791,34.0933,False
gJS_sBM_cAll_d01_mJS1_ch02,gLH_sBM_cAll_d16_mLH0_ch02,29.2792,29.4675,False
gKR_sBM_cAll_d28_mKR1_ch01,gKR_sBM_cAll_d28_mKR2_ch08,29.2794,30.72,True
gJB_sBM_cAll_d09_mJB2_ch01,gMH_sFM_cAll_d23_mMH3_ch11,29.2798,30.9937,False
gJB_sBM_cAll_d09_mJB5_ch05,gPO_sFM_cAll_d10_mPO1_ch02,29.2798,37.2427,False
gMH_sBM_cAll_d24_mMH3_ch05,gPO_sBM_cAll_d10_mPO1_ch01,29.2802,33.0379,False
gHO_sBM_cAll_d20_mHO5_ch06,gLO_sBM_cAll_d15_mLO3_ch02,29.2808,29.9807,False
gBR_sBM_cAll_d05_mBR1_ch01,gLO_sBM_cAll_d14_mLO1_ch01,29.281,33.5097,False
gLO_sBM_cAll_d13_mLO2_ch04,gWA_sBM_cAll_d25_mWA0_ch07,29.281,34.5585,False
gBR_sBM_cAll_d06_mBR4_ch02,gKR_sBM_cAll_d28_mKR3_ch02,29.2813,33.8502,False
gKR_sBM_cAll_d28_mKR3_ch01,gWA_sBM_cAll_d26_mWA0_ch06,29.2819,37.6776,False
gBR_sBM_cAll_d05_mBR5_ch02,gKR_sBM_cAll_d30_mKR2_ch02,29.2828,30.6535,False
gHO_sBM_cAll_d20_mHO5_ch05,gKR_sBM_cAll_d29_mKR5_ch01,29.2834,31.7487,False
gJB_sBM_cAll_d08_mJB1_ch01,gWA_sBM_cAll_d25_mWA3_ch02,29.2837,36.9317,False
gLO_sBM_cAll_d13_mLO3_ch01,gMH_sBM_cAll_d24_mMH5_ch02,29.2838,31.611,False
gBR_sBM_cAll_d05_mBR0_ch02,gMH_sFM_cAll_d24_mMH3_ch18,29.2839,37.1738,False
gJB_sBM_cAll_d08_mJB1_ch02,gLO_sBM_cAll_d14_mLO4_ch01,29.284,32.3512,False
gLO_sBM_cAll_d14_mLO1_ch01,gMH_sBM_cAll_d23_mMH1_ch01,29.2841,33.7301,False
gHO_sBM_cAll_d19_mHO1_ch01,gKR_sBM_cAll_d30_mKR2_ch09,29.2845,35.7853,False
gKR_sBM_cAll_d30_mKR2_ch04,gWA_sBM_cAll_d25_mWA0_ch06,29.2846,32.131,False
gBR_sBM_cAll_d05_mBR1_ch01,gHO_sBM_cAll_d19_mHO1_ch01,29.2848,33.136,False
gBR_sBM_cAll_d04_mBR3_ch01,gLH_sBM_cAll_d18_mLH4_ch03,29.2852,37.4168,False
gBR_sBM_cAll_d06_mBR5_ch02,gMH_sBM_cAll_d24_mMH5_ch02,29.286,36.5711,False
gJS_sBM_cAll_d03_mJS4_ch01,gLH_sBM_cAll_d17_mLH1_ch02,29.286,35.0313,False
gJB_sBM_cAll_d09_mJB2_ch01,gJB_sBM_cAll_d09_mJB5_ch05,29.2862,37.1399,True
gMH_sBM_cAll_d22_mMH3_ch03,gWA_sBM_cAll_d25_mWA0_ch07,29.2864,36.8796,False
gKR_sBM_cAll_d30_mKR3_ch02,gLH_sBM_cAll_d17_mLH0_ch02,29.2869,30.3062,False
gHO_sBM_cAll_d21_mHO4_ch02,gLH_sFM_cAll_d18_mLH4_ch19,29.287,34.1036,False
gHO_sBM_cAll_d21_mHO4_ch01,gKR_sBM_cAll_d29_mKR0_ch01,29.2871,34.7764,False
gKR_sBM_cAll_d28_mKR3_ch01,gLO_sFM_cAll_d13_mLO2_ch03,29.2871,34.833,False
gBR_sBM_cAll_d05_mBR1_ch02,gHO_sBM_cAll_d20_mHO0_ch01,29.2872,34.0458,False
gKR_sBM_cAll_d30_mKR2_ch04,gPO_sBM_cAll_d10_mPO2_ch01,29.2874,32.5519,False
gBR_sBM_cAll_d04_mBR0_ch06,gHO_sBM_cAll_d20_mHO5_ch01,29.2875,30.3449,False
gKR_sBM_cAll_d30_mKR2_ch05,gKR_sBM_cAll_d30_mKR3_ch01,29.2881,36.4017,True
gBR_sBM_cAll_d05_mBR0_ch06,gPO_sBM_cAll_d11_mPO5_ch02,29.2883,33.9651,False
gHO_sBM_cAll_d21_mHO4_ch02,gJB_sBM_cAll_d07_mJB2_ch02,29.2883,31.4778,False
gKR_sBM_cAll_d29_mKR5_ch01,gLH_sBM_cAll_d17_mLH1_ch01,29.2885,33.3836,False
gJS_sBM_cAll_d03_mJS3_ch07,gKR_sBM_cAll_d30_mKR4_ch02,29.2885,33.7249,False
gBR_sBM_cAll_d05_mBR0_ch03,gHO_sBM_cAll_d19_mHO2_ch01,29.2886,31.6855,False
gJB_sBM_cAll_d09_mJB5_ch03,gJS_sBM_cAll_d03_mJS3_ch07,29.2887,32.7171,False
gJB_sBM_cAll_d09_mJB5_ch07,gJS_sBM_cAll_d02_mJS1_ch02,29.2887,29.2887,False
gKR_sFM_cAll_d29_mKR2_ch10,gLH_sBM_cAll_d16_mLH2_ch01,29.2891,35.8537,False
gHO_sBM_cAll_d20_mHO4_ch02,gJB_sBM_cAll_d08_mJB1_ch01,29.2893,32.0418,False
gJS_sBM_cAll_d03_mJS4_ch01,gLH_sBM_cAll_d16_mLH2_ch01,29.2893,35.0977,False
gJB_sBM_cAll_d09_mJB3_ch01,gLO_sBM_cAll_d13_mLO2_ch09,29.2901,32.4222,False
gJS_sBM_cAll_d02_mJS4_ch01,gKR_sBM_cAll_d30_mKR2_ch04,29.2902,37.3059,False
gBR_sBM_cAll_d05_mBR0_ch05,gKR_sBM_cAll_d29_mKR5_ch02,29.2903,32.5405,False
gBR_sBM_cAll_d04_mBR1_ch02,gBR_sBM_cAll_d06_mBR3_ch01,29.2903,34.9703,True
gMH_sBM_cAll_d22_mMH3_ch10,gPO_sBM_cAll_d11_mPO1_ch04,29.2905,32.0481,False
gHO_sBM_cAll_d20_mHO5_ch07,gPO_sBM_cAll_d11_mPO1_ch01,29.2906,34.5782,False
gKR_sBM_cAll_d29_mKR0_ch01,gLO_sBM_cAll_d13_mLO2_ch06,29.2906,35.678,False
gBR_sBM_cAll_d05_mBR0_ch06,gJB_sBM_cAll_d08_mJB4_ch02,29.2908,32.6061,False
gHO_sBM_cAll_d21_mHO2_ch01,gJB_sBM_cAll_d09_mJB5_ch02,29.2908,32.545,False
gHO_sBM_cAll_d19_mHO3_ch01,gPO_sBM_cAll_d10_mPO3_ch01,29.2909,32.2294,False
gJB_sBM_cAll_d09_mJB3_ch02,gLH_sBM_cAll_d18_mLH2_ch01,29.291,34.7941,False
gJB_sBM_cAll_d09_mJB4_ch01,gPO_sBM_cAll_d12_mPO2_ch01,29.291,33.6954,False
gJS_sBM_cAll_d03_mJS3_ch06,gKR_sBM_cAll_d28_mKR2_ch02,29.291,31.3137,False
gJS_sBM_cAll_d01_mJS3_ch03,gPO_sBM_cAll_d11_mPO0_ch02,29.2912,33.4594,False
gJB_sBM_cAll_d09_mJB5_ch02,gMH_sBM_cAll_d23_mMH5_ch02,29.2913,35.5882,False
gJB_sBM_cAll_d07_mJB2_ch02,gLH_sBM_cAll_d16_mLH1_ch02,29.2918,33.1856,False
gHO_sBM_cAll_d21_mHO5_ch01,gLH_sBM_cAll_d16_mLH3_ch02,29.2919,36.8966,False
gBR_sBM_cAll_d05_mBR4_ch02,gMH_sBM_cAll_d24_mMH3_ch05,29.2924,35.2618,False
gJB_sBM_cAll_d08_mJB1_ch01,gWA_sBM_cAll_d25_mWA0_ch05,29.2924,39.2802,False
gBR_sBM_cAll_d05_mBR1_ch01,gLH_sBM_cAll_d17_mLH1_ch01,29.2926,43.0788,False
gBR_sBM_cAll_d05_mBR5_ch02,gLO_sBM_cAll_d13_mLO3_ch02,29.2929,31.9915,False
gJS_sBM_cAll_d03_mJS3_ch03,gPO_sFM_cAll_d10_mPO1_ch02,29.293,33.6143,False
gJS_sBM_cAll_d02_mJS4_ch02,gLH_sBM_cAll_d18_mLH4_ch05,29.293,29.293,False
gKR_sBM_cAll_d29_mKR0_ch01,gKR_sBM_cAll_d29_mKR4_ch02,29.2933,37.1624,True
gJS_sBM_cAll_d03_mJS3_ch06,gLH_sBM_cAll_d17_mLH5_ch01,29.2937,35.5335,False
gBR_sBM_cAll_d05_mBR5_ch02,gLO_sBM_cAll_d13_mLO2_ch08,29.2937,34.0144,False
gBR_sBM_cAll_d06_mBR2_ch01,gLO_sBM_cAll_d15_mLO2_ch07,29.2943,32.6305,False
gBR_sBM_cAll_d05_mBR0_ch03,gLH_sBM_cAll_d16_mLH0_ch01,29.2947,33.8148,False
gHO_sBM_cAll_d19_mHO0_ch02,gJB_sBM_cAll_d09_mJB5_ch02,29.2947,30.7119,False
gBR_sBM_cAll_d04_mBR0_ch05,gHO_sBM_cAll_d20_mHO5_ch07,29.2947,34.7087,False
gPO_sBM_cAll_d10_mPO2_ch01,gWA_sBM_cAll_d26_mWA0_ch10,29.2953,35.5712,False
gKR_sBM_cAll_d29_mKR1_ch01,gPO_sBM_cAll_d11_mPO1_ch05,29.2954,36.6466,False
gHO_sBM_cAll_d20_mHO5_ch06,gJB_sBM_cAll_d08_mJB0_ch02,29.2956,31.9526,False
gJB_sBM_cAll_d07_mJB2_ch01,gMH_sFM_cAll_d24_mMH3_ch18,29.2958,31.6882,False
gKR_sBM_cAll_d30_mKR4_ch02,gLO_sFM_cAll_d14_mLO2_ch10,29.2958,33.9205,False
gHO_sFM_cAll_d21_mHO5_ch20,gKR_sBM_cAll_d30_mKR3_ch02,29.2958,32.8113,False
gMH_sBM_cAll_d22_mMH3_ch08,gPO_sBM_cAll_d10_mPO3_ch02,29.2961,36.3444,False
gJS_sBM_cAll_d02_mJS1_ch01,gLH_sBM_cAll_d17_mLH1_ch02,29.2963,34.1321,False
gKR_sBM_cAll_d28_mKR1_ch01,gLH_sBM_cAll_d18_mLH5_ch01,29.2964,32.3073,False
gJB_sBM_cAll_d08_mJB4_ch02,gMH_sBM_cAll_d24_mMH3_ch09,29.2964,33.2269,False
gJS_sBM_cAll_d02_mJS1_ch02,gLO_sFM_cAll_d14_mLO2_ch10,29.2965,29.2965,False
gJB_sBM_cAll_d08_mJB0_ch01,gLH_sBM_cAll_d17_mLH4_ch05,29.2969,31.8739,False
gBR_sBM_cAll_d05_mBR5_ch02,gWA_sBM_cAll_d26_mWA0_ch06,29.2969,35.6783,False
gHO_sBM_cAll_d19_mHO2_ch02,gPO_sBM_cAll_d12_mPO2_ch01,29.297,30.3361,False
gBR_sBM_cAll_d05_mBR1_ch01,gLH_sBM_cAll_d17_mLH4_ch07,29.2971,34.3217,False
gBR_sBM_cAll_d04_mBR0_ch06,gJS_sBM_cAll_d01_mJS3_ch08,29.2973,31.3995,False
gBR_sBM_cAll_d05_mBR5_ch01,gHO_sBM_cAll_d21_mHO5_ch01,29.2975,33.3253,False
gJS_sBM_cAll_d01_mJS3_ch03,gPO_sBM_cAll_d11_mPO1_ch10,29.2976,34.1121,False
gKR_sBM_cAll_d30_mKR2_ch03,gLO_sBM_cAll_d13_mLO1_ch02,29.298,36.7496,False
gPO_sFM_cAll_d11_mPO1_ch09,gWA_sBM_cAll_d25_mWA0_ch05,29.2982,36.9438,False
gJB_sBM_cAll_d09_mJB2_ch02,gLH_sBM_cAll_d17_mLH4_ch07,29.2985,37.1676,False
gBR_sBM_cAll_d05_mBR0_ch05,gJB_sBM_cAll_d08_mJB0_ch01,29.2985,35.5744,False
gJB_sBM_cAll_d08_mJB1_ch01,gKR_sBM_cAll_d30_mKR2_ch05,29.2985,40.0464,False
gHO_sBM_cAll_d20_mHO0_ch02,gJS_sBM_cAll_d03_mJS3_ch03,29.2986,33.6923,False
gLH_sBM_cAll_d18_mLH5_ch01,gPO_sBM_cAll_d10_mPO1_ch10,29.2988,34.2716,False
gHO_sBM_cAll_d20_mHO5_ch08,gJB_sBM_cAll_d08_mJB5_ch02,29.2988,31.2246,False
gBR_sBM_cAll_d04_mBR0_ch03,gKR_sBM_cAll_d28_mKR2_ch07,29.2989,36.7848,False
gHO_sBM_cAll_d21_mHO3_ch02,gKR_sBM_cAll_d29_mKR4_ch01,29.299,30.8687,False
gLO_sBM_cAll_d13_mLO2_ch10,gPO_sBM_cAll_d12_mPO2_ch02,29.299,34.9165,False
gHO_sBM_cAll_d20_mHO5_ch05,gLO_sBM_cAll_d13_mLO2_ch10,29.2992,32.6676,False
gLH_sBM_cAll_d17_mLH1_ch02,gMH_sBM_cAll_d22_mMH3_ch02,29.2993,33.9323,False
gKR_sBM_cAll_d30_mKR2_ch01,gMH_sBM_cAll_d23_mMH5_ch02,29.2997,30.6932,False
gHO_sBM_cAll_d20_mHO5_ch04,gMH_sBM_cAll_d22_mMH3_ch06,29.2997,35.2707,False
gBR_sBM_cAll_d05_mBR0_ch02,gLH_sBM_cAll_d16_mLH1_ch02,29.2998,33.2759,False
gKR_sBM_cAll_d28_mKR3_ch01,gLH_sBM_cAll_d16_mLH3_ch01,29.2999,37.4278,False
gBR_sBM_cAll_d06_mBR5_ch02,gPO_sBM_cAll_d11_mPO1_ch01,29.2999,35.5482,False
gJB_sBM_cAll_d09_mJB4_ch02,gLO_sBM_cAll_d13_mLO2_ch06,29.3001,32.8133,False
gHO_sBM_cAll_d19_mHO0_ch01,gLO_sBM_cAll_d13_mLO2_ch10,29.3002,32.5247,False
gJS_sBM_cAll_d03_mJS3_ch03,gLO_sBM_cAll_d15_mLO5_ch01,29.3003,30.871,False
gBR_sBM_cAll_d04_mBR0_ch04,gKR_sBM_cAll_d29_mKR0_ch01,29.3006,42.6775,False
gHO_sBM_cAll_d20_mHO1_ch02,gLO_sBM_cAll_d13_mLO2_ch04,29.3006,29.5538,False
gLH_sBM_cAll_d17_mLH4_ch01,gMH_sFM_cAll_d23_mMH3_ch11,29.3008,38.3577,False
gHO_sBM_cAll_d21_mHO5_ch08,gLH_sBM_cAll_d18_mLH4_ch01,29.3011,32.7795,False
gLH_sBM_cAll_d17_mLH1_ch01,gMH_sBM_cAll_d22_mMH0_ch02,29.3014,35.7672,False
gBR_sBM_cAll_d05_mBR0_ch03,gLO_sBM_cAll_d14_mLO5_ch02,29.3015,34.9565,False
gJS_sBM_cAll_d03_mJS5_ch02,gMH_sBM_cAll_d24_mMH2_ch01,29.3022,31.8511,False
gBR_sBM_cAll_d05_mBR0_ch01,gMH_sBM_cAll_d24_mMH2_ch02,29.3034,31.3096,False
gBR_sBM_cAll_d06_mBR5_ch01,gJB_sBM_cAll_d07_mJB2_ch02,29.3037,39.6619,False
gMH_sBM_cAll_d24_mMH3_ch10,gPO_sFM_cAll_d10_mPO1_ch02,29.3042,34.7228,False
gBR_sBM_cAll_d05_mBR4_ch01,gWA_sBM_cAll_d26_mWA0_ch10,29.3042,37.9866,False
gMH_sBM_cAll_d23_mMH1_ch02,gPO_sBM_cAll_d12_mPO3_ch01,29.3043,37.1985,False
gJS_sBM_cAll_d03_mJS3_ch07,gWA_sBM_cAll_d26_mWA0_ch04,29.3044,35.7454,False
gBR_sBM_cAll_d05_mBR0_ch03,gJB_sBM_cAll_d07_mJB2_ch02,29.3048,34.7134,False
gBR_sBM_cAll_d04_mBR0_ch03,gHO_sBM_cAll_d20_mHO5_ch01,29.305,32.325,False
gKR_sBM_cAll_d28_mKR2_ch02,gKR_sFM_cAll_d28_mKR2_ch03,29.3051,35.3451,True
gBR_sBM_cAll_d04_mBR0_ch03,gKR_sBM_cAll_d29_mKR1_ch01,29.3053,38.5446,False
gLH_sBM_cAll_d18_mLH4_ch06,gWA_sBM_cAll_d25_mWA0_ch04,29.3056,34.203,False
gJB_sBM_cAll_d09_mJB2_ch01,gMH_sBM_cAll_d24_mMH3_ch06,29.3063,31.9413,False
gBR_sBM_cAll_d06_mBR4_ch01,gLH_sBM_cAll_d17_mLH4_ch03,29.307,35.7568,False
gJB_sBM_cAll_d07_mJB1_ch01,gMH_sBM_cAll_d24_mMH3_ch05,29.307,30.8517,False
gJB_sBM_cAll_d08_mJB1_ch01,gWA_sBM_cAll_d26_mWA0_ch04,29.3072,31.8688,False
gJB_sBM_cAll_d08_mJB5_ch04,gLO_sBM_cAll_d13_mLO2_ch01,29.3076,30.9415,False
gHO_sBM_cAll_d21_mHO5_ch09,gLO_sBM_cAll_d15_mLO2_ch05,29.3077,32.2463,False
gJB_sBM_cAll_d08_mJB5_ch06,gPO_sBM_cAll_d10_mPO2_ch01,29.3079,31.1524,False
gBR_sBM_cAll_d06_mBR2_ch01,gPO_sBM_cAll_d11_mPO0_ch01,29.3083,31.773,False
gBR_sBM_cAll_d04_mBR2_ch01,gLH_sBM_cAll_d17_mLH0_ch02,29.3085,33.7107,False
gJS_sBM_cAll_d01_mJS1_ch01,gLH_sBM_cAll_d17_mLH4_ch09,29.3086,34.5014,False
gHO_sBM_cAll_d21_mHO5_ch02,gLO_sBM_cAll_d15_mLO3_ch02,29.3087,31.8867,False
gJB_sBM_cAll_d07_mJB3_ch02,gMH_sBM_cAll_d22_mMH3_ch04,29.3091,31.4779,False
gJS_sBM_cAll_d01_mJS3_ch02,gPO_sBM_cAll_d12_mPO3_ch02,29.3092,31.0994,False
gHO_sBM_cAll_d20_mHO5_ch04,gMH_sFM_cAll_d22_mMH3_ch04,29.3092,32.0756,False
gKR_sBM_cAll_d28_mKR1_ch02,gWA_sBM_cAll_d25_mWA0_ch10,29.3093,32.01,False
gMH_sBM_cAll_d23_mMH5_ch02,gPO_sBM_cAll_d12_mPO5_ch01,29.3093,36.3347,False
gLH_sBM_cAll_d18_mLH5_ch02,gMH_sBM_cAll_d22_mMH3_ch02,29.3094,37.1659,False
gHO_sBM_cAll_d19_mHO1_ch01,gJB_sBM_cAll_d08_mJB1_ch02,29.3096,31.4226,False
gBR_sBM_cAll_d04_mBR0_ch05,gLO_sBM_cAll_d13_mLO2_ch06,29.3097,36.4914,False
gKR_sBM_cAll_d30_mKR2_ch01,gLO_sBM_cAll_d13_mLO1_ch01,29.31,29.31,False
